TÍTULO: Trinkets
URL: https://darkestdungeon.wiki.gg/wiki/Trinkets
CATEGORÍA: general
FECHA: 2025-11-04 00:13:45

================================================================================

Trinkets Butcher's Circus Trinkets are pieces of equipment obtained while adventuring in the dungeons, earned as rewards from quests, or bought at the Nomad Wagon . Certain trinkets are earned by defeating specific enemies. Each hero is able to carry up to two different trinkets at a time. If a hero dies, their trinkets can be scavenged if the player perseveres and wins the battle. Fleeing a battle will not give such an opportunity. The trinkets confer stat bonuses and penalties when worn, and it is up to the player to use them to their full effect. Trinkets have different rarities, which are denoted in game by color and description. A trinket is given as a reward for completing each expedition , starting at Common for short Apprentice dungeons and increasing one level of rarity for each additional difficulty or length (up to Ancestral for long Champion dungeons). Boss-slaying expeditions always have a Very Rare trinket as a reward regardless of difficulty. Some trinkets can be found as a quest reward for only a specific region. These can still be bought from the Nomad Wagon . Some unique trinkets can only be found by killing specific enemies. Madmen will very rarely drop music boxes, and The Collector miniboss will sometimes drop powerful head-based trinkets (though these can also be found in Secret Rooms ). Defeating the Champion version of any of the 8 bosses (from the 4 normal regions) also awards a Trophy trinket exclusive to that boss. Ancestral trinkets, enemy trinkets (Madman, Collector, and Trophy ), and some Very Rare trinkets (particularly those from DLCs) are all unique. Once you own one, you cannot find a duplicate. If a Trophy (or a Talisman of the Flame) is lost, it will automatically reappear in the inventory the next week. If any other unique trinket is sold or discarded from the inventory, it must be found again from the same source. If you have lost (not sold/discarded) at least eight trinkets throughout your playthrough, a special quest named Shrieker's Perch will become available on the Estate map. This is a regular encounter with the Shrieker that rewards eight of your lost trinkets upon completion. Certain unique trinkets, like Ancestral trinkets, can only be recovered this way if lost. Two trinkets, the Stone of Patience and the Stone of Endurance, are currently exclusive to the PS4 and VITA versions of the game. Contents 1 Equipping Trinkets 2 Selling Trinkets 3 Normal Trinkets List 3.1 Generic Trinkets 3.2 Hero Trinkets 4 Unique Trinkets 4.1 Enemy Trinkets 4.2 The Ancestor's Trinkets 4.3 Trophies 4.4 Shrieker Trinkets 4.5 Crimson Court Trinkets 4.6 Trinket Sets 4.7 Color of Madness Trinkets 5 Special 6 History 7 Unused Trinkets 8 Number of Trinkets Equipping Trinkets Trinkets are listed in your Trinket Inventory , accessed by left-clicking the "chest" icon at the bottom right of your game screen. Your trinkets can be sorted by Class Restriction, by Rarity, or Alphabetically by name. To equip a trinket to a Hero, open that Hero's character sheet by right-clicking the picture of that hero. Then simply drag/drop the desired trinket to one of the two slots at the bottom of the screen, or manually sorted by dragging/dropping them to a new slot in the inventory. If a trinket is already in a selected slot (on the character or in the inventory), that trinket will swap places with the new one. This technique can also be used during a mission via that Inventory screen, to either equip a newly found trinket (and freeing up an inventory slot, if no equipped trinket replaces it), to unequip an unwanted trinket (assuming there is an open slot in the Inventory), or even to swap trinkets from one character to another by using both these actions. There is also an option to "unequip all trinkets" from any and all Heroes. Newly unequipped trinkets will be listed at the bottom of the inventory until re-sorted. Selling Trinkets Trinkets can be sold in the hamlet from the Trinket Inventory by holding SHIFT and clicking on them. Sell values for trinkets are as follows: Rarity Value (Very) Common 750 Common 1125 Uncommon 1500 Rare 2250 Very Rare 3750 Very Rare ( Collector / Madman ) 2250 Shrieker 1 Ancestral 7500 Crimson Court 7500 Backer 1 Darkest Dungeon , Trophy , Crystalline , Keepsake , and Thing trinkets cannot be sold. Normal Trinkets List There are two types of Normal Trinkets; Generic and Hero specific. The player can have as many of these Trinkets in their inventory as they'd like. Generic Trinkets Generic Trinkets can be equipped by any hero. Hero Trinkets Hero Trinkets can only be equipped by the specific hero listed on the trinket. Each hero has 1-3 common/uncommon trinkets along with 1 rare/very rare trinket. Unique Trinkets The second type of Trinkets are Unique Trinkets. The player can only have one of each of the following trinkets in their inventory at once. Enemy Trinkets These Trinkets are mainly only dropped after defeating certain rare and/or powerful enemies. The only exception is The Collector's heads, which can also be found within Secret Rooms. The Ancestor's Trinkets While he was alive, the Ancestor had several powerful items that have since been scattered across the land. These items are powerful, and any hero who wields them might hold that power. However, the weight of the Ancestor's horrible actions still cling to these artifacts, and any hero holding them will feel that sinister energy upon themselves... Ancestral trinkets are usually obtained from completing long Champion-level quests and in Endless Harvest at rounds 100+. They may rarely be discovered in loot. Certain areas in the Darkest Dungeon have chests guaranteed to contain Ancestral trinkets. Five of these trinkets can only be obtained by killing the Shambler or Shuffling Horror . The "Sentimental relics from our forefathers" achievement requires the player to acquire all 14 Ancestral trinkets, which will involve needing to hunt Shamblers. Trophies Trophies are unique Trinkets that are only offered as quest rewards when defeating the highest level of a boss encounter. They mostly only offer positive bonuses with no penalties, and will also re-appear in your inventory back at the hamlet, should you lose them in a mission. Shrieker Trinkets The Radiant Update added a monster known as The Shrieker. It spawns from certain town events, one of which is called "Shrieker's Prize." Each time you complete this quest, you are awarded one of these trinkets. Crimson Court Trinkets These are special trinkets unique to the Crimson Court DLC . While they act like most Very Rare trinkets, the player can only keep one each in their inventory. All of them have effects that involve the Crimson Curse or the Courtyard in some way. All of these items can be dropped by the Fanatic , except Sculptor's Tools, which is treated the same as any Very Rare trinket. Trinket Sets The Crimson Court DLC added special Trinket Sets, two for each hero. They confer powerful bonuses to the hero equipped with them, and having both equipped at once yields an additional bonus, which is shown greyed out at the bottom. The origin dungeon for all Trinket Sets is the Courtyard and they all have the rarity Crimson Court . The Shieldbreaker Trinket Set , however, is only obtainable through her final 6th and 7th nightmare encounters and won't be dropped or given as a reward in the Courtyard. Trinkets you already have will stop dropping, so there's value in not selling the ones you don't like until you get the ones you want. Color of Madness Trinkets The Color of Madness DLC added trinkets with a new rarity, Crystalline . Each hero has their own unique crystalline trinket which can be bought from Jeweler inside the Nomad Wagon with Crystal Shards found within the Farmstead . Special These are special trinkets that have special properties that make them more unique than other trinkets. They include trinkets only found when the game begins, and the Talisman of the Flame. History When originally introduced, Tempting Goblet's rarity was Very Rare . A new subset of ancestral items were introduced in the Fiends & Frenzy update, Ancestor's trinkets. Ancestral trinkets not belonging to the Ancestor Set were later reclassified as Very Rare trinkets. The Inhuman Bondage update added a new subset of trinkets that can be found by defeating the new enemies ( Madman and The Collector ). With the full release of the game, Trophy Trinkets were introduced. With the release of the PS4 and VITA ports of the game, 5 new trinkets were added to the console versions. Two of which, the Stone of Endurance and Stone of Patience, are currently available upon starting up a new game. The other three are very rarely dropped by champion level enemies. With the release of the The Crimson Court , Trinket Sets and Sets bonuses were introduced to the game, alongside plenty of new Very Rare quality trinkets and rebalancing of old trinkets' effect and rarity. The The Color of Madness added crystalline trinkets which can be bought with shards, earned by completing the Farmstead quests. The Musketeer was also made available to all players, bringing her trinkets into the available pool. Additionally, several of the existing trinkets were rebalanced in terms of effects and rarity. Unused Trinkets There are a few unused trinkets in the game folders with unknown uses. Number of Trinkets Below are tables that shows the number of trinkets in the game depending on DLC, as well as how many are in each trinket group. Unused trinkets, backer trinkets , and the two PS4 exclusive trinkets will not be listed. Total (base game): 195 Generic Hero Specific (Very) Common 16 0 Common 14 30 Uncommon 26 18 Rare 17 16 Very Rare 9 15 Very Rare (special) 6 0 Shrieker 4 0 Ancestral 14 0 Darkest Dungeon 1 0 Trophy 9 0 Total (Crimson Court): 246 (253) Generic Hero Specific (Very) Common 16 0 Common 14 31 Uncommon 26 20 Rare 17 17 Very Rare 9 16 Very Rare (special) 15 0 Shrieker 4 0 Ancestral 14 0 Darkest Dungeon 1 0 Trophy 12 0 Crimson Court 0 32 Total (Shieldbreaker DLC): 202 Generic Hero Specific (Very) Common 16 0 Common 14 31 Uncommon 26 20 Rare 17 17 Very Rare 9 16 Very Rare (special) 6 0 Shrieker 4 0 Ancestral 14 0 Darkest Dungeon 1 0 Trophy 9 0 Crimson Court 0 34 Total (Color of Madness): 223 Generic Hero Specific (Very) Common 16 0 Common 14 30 Uncommon 26 18 Rare 17 16 Very Rare 9 15 Very Rare (special) 6 0 Shrieker 4 0 Ancestral 14 0 Darkest Dungeon 1 0 Trophy 9 0 Crystalline 5 18 Keepsake 1 0 Thing 4 0 Total (Musketeer DLC): 202 Generic Hero Specific (Very) Common 16 0 Common 14 32 Uncommon 26 19 Rare 17 17 Very Rare 9 16 Very Rare (special) 6 0 Shrieker 4 0 Ancestral 14 0 Darkest Dungeon 1 0 Trophy 9 0 Crimson Court 0 34 Total (With all DLC): 286 Generic Hero Specific (Very) Common 16 0 Common 14 34 Uncommon 26 23 Rare 17 19 Very Rare 9 18 Very Rare (special) 15 0 Shrieker 4 0 Ancestral 14 0 Darkest Dungeon 1 0 Trophy 12 0 Crimson Court 0 36 Crystalline 5 18 Keepsake 1 0 Thing 4 0


=== TABLA DE INTERACCIONES ===


Trinket Image | Trinket Name | Rarity | Origin Dungeon | Effect | Additional Notes
[Íconos: Ancestor Pen.png]  | Ancestor's Pen | Ancestral |  | +10% DMGMeleeSkills+8% CRITMeleeSkills+10%Stress | 

[Íconos: Ancestor Pistol.png]  | Ancestor's Pistol | Ancestral |  | +15 ACCRangedSkills+3 SPD+10%Stress | 

[Íconos: Ancestor Potrait.png]  | Ancestor's Portrait | Ancestral |  | +50% Resolve XP+10%Stress | 

[Íconos: Ancestor Scroll.png]  | Ancestor's Scroll | Ancestral |  | +25%HealingSkills+25%StressSkills+10%Stress | Can only be dropped by aShamblerorShuffling Horror.

[Íconos: Ancestor Ring.png]  | Ancestor's Signet Ring | Ancestral |  | +10 ACC+10% PROT+10%Stress | 

[Íconos: Ancestor Idol.png]  | Ancestor's Tentacle Idol | Ancestral |  | +20%VirtueChance+8%Death BlowResist | Can only be dropped by aShamblerorShuffling Horror.





=== TABLA DE INTERACCIONES ===


Trinket Image | Trinket Name | Rarity | Origin Dungeon | Effect | Additional Notes

[Íconos: Necromancer Trinket.png]  | Necromancer's Collar | Trophy | Ruins | +20% DMG vs Unholy+8% CRIT vs Unholy | Quest reward for "Kill theNecromancer Lord."

[Íconos: Prophet Trinket.png]  | Prophet's Eye | Trophy | Ruins | +15 ACC if in position 4+3 SPD if in position 4-15%Stressif in position 4 | Quest reward for "Kill theGibbering Prophet."

[Íconos: Hag Trinket.png]  | Hag's Ladle | Trophy | Weald | +30%BlightSkill Chance+40%BlightResist+40%DiseaseResist | Quest reward for "Kill theHag Witch."

[Íconos: Cannon Trinket.png]  | Fuseman's Matchstick | Trophy | Weald | +2 SPD+10% DMGRangedSkills+6% CRITRangedSkills | Quest reward for "Destroy theBrigand 16 Pounder."

[Íconos: Swine Trinket.png]  | Wilbur's Flag | Trophy | Warrens | +50%StunResist+10 DODGE | Quest reward for "Kill theSwine God."

[Íconos: Flesh Trinket.png]  | Flesh's Heart | Trophy | Warrens | +50%BleedResist+15% MAX HP | Quest reward for "Kill theFormless Flesh."

[Íconos: Siren Trinket.png]  | Siren's Conch | Trophy | Cove | +50%DebuffResist-20%Stress | Quest reward for "Kill theBeguiling Siren."

[Íconos: Crew Trinket.png]  | Crew's Bell | Trophy | Cove | +50%MoveResist+20%HealingReceived | Quest reward for "Kill theDrowned Crew."

[Íconos: Wolf tassle.png]  | Vvulf's Tassle | Trophy | Hamlet | +20% DMG vsMarked+10 ACC vsMarked+5% CRIT vs size 2 | Quest reward for "Wolves at the Door."The CRIT buff applies for any enemy that is size 2and above.

[Íconos: Baron trinket.png]  | [Íconos: Exclusive to The Crimson Court DLC] Baron's Lash | Trophy | Courtyard | +75%DebuffResist if has Crimson Curse+4 SPD if has Crimson Curse-10%StunResist if has Crimson Curse | Quest Reward for "Morbid Entertainment"

[Íconos: Viscount trinket.png]  | [Íconos: Exclusive to The Crimson Court DLC] Viscount's Spices | Trophy | Courtyard | +5% CRIT if has Crimson Curse+100%Healingwhen Eating if has Crimson Curse+100% Food Consumed if has Crimson Curse | Quest Reward for "Served Cold"

[Íconos: Countess trinket.png]  | [Íconos: Exclusive to The Crimson Court DLC] Countess' Fan | Trophy | Courtyard | +50%HealingReceived if has Crimson Curse-25%BleedResist if has Crimson Curse | Quest Reward for "A Bewitching Predator"





=== TABLA DE INTERACCIONES ===


Trinket Image | Trinket Name | Rarity | Origin Dungeon | Effect | Additional Notes

[Íconos: Crow trinket talon.png]  | Callous Talon | Shrieker | Weald | +7% CRIT+33%DiseaseResist if Torch below 75+33%BleedSkill Chance if Torch below 50+15%Stress | Possible quest reward forShrieker's Prize.

[Íconos: Crow trinket eye.png]  | Distended Crowseye | Shrieker | Weald | +10 ACC+33%DiseaseResist if Torch below 75+15%ScoutingChance if Torch below 50+15%Stress | Possible quest reward forShrieker's Prize.

[Íconos: Crow trinket tailfeather.png]  | Molted Tailfeather | Shrieker | Weald | +4 SPD+33%DiseaseResist if Torch below 75+33%StunResist if Torch below 50+15%Stress | Possible quest reward forShrieker's Prize.

[Íconos: Crow trinket wingfeather.png]  | Molted Wingfeather | Shrieker | Weald | +10 DODGE+33%DiseaseResist if Torch below 75+33%MoveResist if Torch below 50+15%Stress | Possible quest reward forShrieker's Prize.





=== TABLA DE INTERACCIONES ===


Trinket Image | Trinket Name | Rarity | Origin Dungeon | Effect | Additional Notes

[Íconos: Pic1.png]  | [Íconos: Exclusive to The Crimson Court DLC] Ancestor's Vintage | Very Rare |  | Delayed Curse craving | Increases the duration of craving by 69 turns, to 100-115. Does not affect any other state.

[Íconos: Pic2.png]  | [Íconos: Exclusive to The Crimson Court DLC] Coven Signet | Very Rare |  | -25%Stressif has Crimson Curse | 

[Íconos: Dazzling Mirror.png]  | [Íconos: Exclusive to The Crimson Court DLC] Dazzling Mirror | Very Rare |  | +4 SPD vs Bloodsuckers+20%StunSkill Chance vs Bloodsucker | The +4 SPD applies ifany enemyis a Bloodsucker.

[Íconos: Mantra of Fasting.png]  | [Íconos: Exclusive to The Crimson Court DLC] Mantra of Fasting | Very Rare |  | +40% MAX HP if Crimson Curse - Wasting+7 SPD if Crimson Curse - Wasting | The wasting stage of thecursereduces MAX HP by -20% and SPD by -4, thus this trinket gives a net of +20% MAX HP and +3 SPD.

[Íconos: Mercurial Salve.png]  | [Íconos: Exclusive to The Crimson Court DLC] Mercurial Salve | Very Rare |  | +25% DMG vs Bloodsucker | 

[Íconos: Pagan Talisman.png]  | [Íconos: Exclusive to The Crimson Court DLC] Pagan Talisman | Very Rare |  | +25% DMG vsFanatic-10%Stress | 

[Íconos: Rat Carcass.png]  | [Íconos: Exclusive to The Crimson Court DLC] Rat Carcass | Very Rare |  | Immune to death by Crimson Curse | The player can have two of this trinket in their inventory.

[Íconos: Pic3.png]  | [Íconos: Exclusive to The Crimson Court DLC] Sanguine Snuff | Very Rare |  | +8% CRIT if Crimson Curse - Bloodlust+15 DODGE if Crimson Curse - Bloodlust | 

[Íconos: Sculptor's Tools.png]  | [Íconos: Exclusive to The Crimson Court DLC] Sculptor's Tools | Very Rare |  | +40% DMG vs Stonework | The only enemies that have the Stonework typing are theGarden Guardianboss andGargoyles.





=== TABLA DE INTERACCIONES ===


Trinket Image | Trinket Name | Class Restriction | Effect | Set Effect | Quote | Additional Notes

[Íconos: Inv trinket-cc set abom shameful shroud.png]  | [Íconos: Exclusive to The Crimson Court DLC] Shameful Shroud | Abomination | -15%Stress+10 DODGE | +20% DMG if in position 1 | "I must hide from the world." | 

[Íconos: Inv trinket-cc set abom wrought osmond chains.png]  | [Íconos: Exclusive to The Crimson Court DLC] Osmond Chains | +20% DMGRangedSkills+8% CRITRangedSkills

[Íconos: Inv trinket-cc set anti the masters essence.png]  | [Íconos: Exclusive to The Crimson Court DLC] The Master's Essence | Antiquarian | +50%HealingSkills+35%BlightSkill Chance+35%DebuffSkill Chance | +4 SPD+10 DODGE | "It will be mine - whatever the cost!" | 

[Íconos: Inv trinket-cc set anti two of the three.png]  | [Íconos: Exclusive to The Crimson Court DLC] Two of Three | +50% DMG vsBlighted+8% CRIT vsBlighted

[Íconos: Inv trinket-cc set arb childhood treasure.png]  | [Íconos: Exclusive to The Crimson Court DLC] Childhood Treasure | Arbalest | +30%HealingSkills+20%HealingSkills while Camping-15%Stress | +25% PROT | "I remember my father's kindly eyes." | 

[Íconos: Inv trinket-cc set arb sharpshooters string wax.png]  | [Íconos: Exclusive to The Crimson Court DLC] Bedtime Story | +15 ACC vsMarked+8% CRIT vsMarked+35%DebuffSkill Chance+35%MoveSkill Chance

[Íconos: Inv trinket-cc set bh crime lords molars.png]  | [Íconos: Exclusive to The Crimson Court DLC] Crime Lords' Molars | Bounty Hunter | +20% DMG vsMarked+20% DMG vsStunned+20% DMG vsBleeding-10 DODGE | +5% CRIT vsMarked+5% CRIT vsStunned+5% CRIT vsBleeding | "They. Will. Pay." | 

[Íconos: Inv trinket-cc set bh vow of revenge.png]  | [Íconos: Exclusive to The Crimson Court DLC] Vengeful Kill List | +50%MoveSkill Chance+35%BleedSkill Chance+15 ACCRangedSkills

[Íconos: Inv trinket-cc set cru glittering spaulders.png]  | [Íconos: Exclusive to The Crimson Court DLC] Glittering Spaulders | Crusader | +15% PROT+35%MoveResist-15%Stress-2 SPD | +20% MAX HP | "I will forget them. Regret is sin." | 

[Íconos: Inv trinket-cc set cru signed conscription.png]  | [Íconos: Exclusive to The Crimson Court DLC] Signed Conscription | +20%HealingSkills+20%StressSkills

[Íconos: Inv trinket-cc set flag chipped tooth.png]  | [Íconos: Exclusive to The Crimson Court DLC] Chipped Tooth | Flagellant | +20% MAX HP+35%MoveResist | +10%Death BlowResist | "We're all falling apart..." | 

[Íconos: Inv trinket-cc set flag shard of glass.png]  | [Íconos: Exclusive to The Crimson Court DLC] Shard of Glass | +35%BleedSkill Chance-20%BleedResist

[Íconos: Inv trinket-cc set gr absinthe.png]  | [Íconos: Exclusive to The Crimson Court DLC] Absinthe | Grave Robber | +35%DiseaseResist+35%BlightResist+35%BlightSkill Chance-10% MAX HP | +5% CRIT | "Poise makes perfect, darling!" | 

[Íconos: Inv trinket-cc set gr sharpened letter opener.png]  | [Íconos: Exclusive to The Crimson Court DLC] Sharpened Letter Opener | +25% DMGMeleeSkills+10 ACCMeleeSkills+5 DODGE

[Íconos: Inv trinket-cc set hel lioness warpaint.png]  | [Íconos: Exclusive to The Crimson Court DLC] Lioness Warpaint | Hellion | +20% DMG if HP below 75%+20% DMG if HP below 50%+20% DMG if HP below 25%+10%Stress | +7 ACC+7 DODGE | "Outcast. Alone. Shamed." | 

[Íconos: Inv trinket-cc set hel mark of the outcast.png]  | [Íconos: Exclusive to The Crimson Court DLC] Mark of the Outcast | +2 SPD+35%BleedSkill Chance+15%Death BlowResist-15%HealingReceived

[Íconos: Inv trinket-cc set high bloodied neckerchief.png]  | [Íconos: Exclusive to The Crimson Court DLC] Bloodied Neckerchief | Highwayman | +2 SPD+10 DODGE | +45%VirtueChance | "A reflex - I didn't mean to..." | 

[Íconos: Inv trinket-cc set high shameful locket.png]  | [Íconos: Exclusive to The Crimson Court DLC] Shameful Locket | +10 ACC+5% CRIT+15%Stress

[Íconos: Inv trinket-cc set hm damning evidence.png]  | [Íconos: Exclusive to The Crimson Court DLC] Evidence of Corruption | Houndmaster | +25%ScoutingChance-15% Chance PartySurprised+10%Stress | +25% DMG vsBleeding+5% CRIT vsBleeding | "Even the Chief was in on it." | 

[Íconos: Inv trinket-cc set hm lawmans badge.png]  | [Íconos: Exclusive to The Crimson Court DLC] Battered Lawman's Badge | +15 ACCRangedSkills+50%StressSkills while Camping+25%HealingSkills-20%StunResist-20%DebuffResist

[Íconos: Inv trinket-cc set jest tasting cup.png]  | [Íconos: Exclusive to The Crimson Court DLC] Tyrant's Tasting Cup | Jester | +33%StressSkills+25%Stress | +33%StressSkills while Camping | "Heh. The last laugh is mine!" | 

[Íconos: Inv trinket-cc set jest tyrants fingerbone.png]  | [Íconos: Exclusive to The Crimson Court DLC] Tyrant's Fingerbone | +3 SPD if in position 1+20 DODGE if in position 1

[Íconos: Inv trinket-cc set lep last will and testament.png]  | [Íconos: Exclusive to The Crimson Court DLC] Last Will and Testament | Leper | +15% PROT+15% MAX HP-10%Death BlowResist | +15 ACC if HP above 60% | "The last treasures of a King." | 

[Íconos: Inv trinket-cc set lep tin flute.png]  | [Íconos: Exclusive to The Crimson Court DLC] Tin Flute | -20%Stress+33%StressSkills while Camping

[Íconos: Inv trinket-cc set maa old unit banner.png]  | [Íconos: Exclusive to The Crimson Court DLC] Old Unit Standard | Man-at-Arms | +15%StunSkill Chance+20%DebuffSkill Chance+15%Death BlowResist+10%Stress | Riposte: +25% DMGRiposte: +10 ACC | "Glory days? Hmph." | 

[Íconos: Inv trinket-cc set maa toy soldier.png]  | [Íconos: Exclusive to The Crimson Court DLC] Toy Soldier | +10% PROT+5% CRIT

[Íconos: Inv trinket-cc set musk first place trophy.png]  | [Íconos: Exclusive to The Crimson Court DLC] Second Place Trophy | Musketeer | +30%HealingSkills+20%HealingSkills while Camping-15%Stress | +25% PROT | "I...I missed!? But how...?" | 

[Íconos: Inv trinket-cc set musk silver bullet.png]  | [Íconos: Exclusive to The Crimson Court DLC] Silver Musket Ball | +15 ACC vsMarked+8% CRIT vsMarked+35%DebuffSkill Chance+35%MoveSkill Chance

[Íconos: Inv trinket-cc set occ blood pact.png]  | [Íconos: Exclusive to The Crimson Court DLC] Blood Pact | Occultist | +4 SPD if Torch below 60+25% DMG if Torch below 60-25%BleedSkill Chance-10% MAX HP | +15 DODGE | "The bargain is struck!" | 

[Íconos: Inv trinket-cc set occ vial of sand.png]  | [Íconos: Exclusive to The Crimson Court DLC] Vial of Sand | +20%DebuffSkill Chance+20%StunSkill Chance+20%MoveSkill Chance+20%StunResist

[Íconos: Inv trinket-cc set pd codex of plagues.png]  | [Íconos: Exclusive to The Crimson Court DLC] Subject #40 Notes | Plague Doctor | +25% MAX HP+35%DiseaseResist | +15%BlightSkill Chance+15%StunSkill Chance | "Those fools at the University..." | 

[Íconos: Inv trinket-cc set pd dissection kit.png]  | [Íconos: Exclusive to The Crimson Court DLC] Dissection Kit | +35%BleedSkill Chance+25% DMG

[Íconos: Inv trinket-sb set 1.png]  | [Íconos: Exclusive to The Shieldbreaker DLC] Obsidian Dagger | Shieldbreaker | +40%DebuffSkill Chance+40%BlightSkill Chance | +15% MAX HP+10% PROTCan't be Guarded | "Broken and Beautiful." | The Obsidian Dagger is found after defeating the sixthnightmare, and the Severed Hand found after defeating the seventh (final)nightmare.These trinkets appear in your Trinket Inventory back in Hamlet even if you don't pick it up.

[Íconos: Inv trinket-sb set 2.png]  | [Íconos: Exclusive to The Shieldbreaker DLC] Severed Hand | +50%BlightResist-10%Stress

[Íconos: Inv trinket-cc set vest atonement beads.png]  | [Íconos: Exclusive to The Crimson Court DLC] Atonement Beads | Vestal | +15% DMGMeleeSkills+8% CRITMeleeSkills-15%VirtueChance | +35%DebuffSkill Chance+35%StunSkill Chance | "I fear the whispers of my mind!" | 

[Íconos: Inv trinket-cc set vest salacious diary.png]  | [Íconos: Exclusive to The Crimson Court DLC] Salacious Diary | +33%StressSkills while Camping+25%HealingSkills





=== TABLA DE INTERACCIONES ===


Trinket Image | Trinket Name | Rarity | Class Restriction | Shard Cost | Effect | Additional Notes

[Íconos: Inv trinket-com lens of comet.png]  | [Íconos: Exclusive to The Color of Madness DLC] Lens of the Comet | Crystalline |  | 25 Shards | Ignores Stealth-20%VirtueChance+5% CRIT ifShard Dustin inventory | 

[Íconos: Occ elder sign.png]  | [Íconos: Exclusive to The Color of Madness DLC] Petrified Skull | Crystalline | Occultist | 25 Shards | +40% PROT When Attacked By Husk-20%HealingReceived+30% PROT When Attacked By Eldritch+15% MAX HP | 

[Íconos: Abom broken key.png]  | [Íconos: Exclusive to The Color of Madness DLC] Broken Key | Crystalline | Abomination | 30 Shards | +15 ACC+35%StunSkill Chance+10%Stress | 

[Íconos: Ant smoking skull.png]  | [Íconos: Exclusive to The Color of Madness DLC] Smoking Skull | Crystalline | Antiquarian | 45 Shards | +35 DODGE ifShard Dustin inventory-15 ACC-15%BlightResist | 

[Íconos: Pd ashen distillation.png]  | [Íconos: Exclusive to The Color of Madness DLC] Ashen Distillation | Crystalline | Plague Doctor | 45 Shards | +20 DODGE+25%BlightSkill Chance+20%HealingReceived ifMedicinal Herbsin inventory | 

[Íconos: Jes dirge for devoured.png]  | [Íconos: Exclusive to The Color of Madness DLC] Dirge For The Devoured | Crystalline | Jester | 60 Shards | +25%StressSkills+25% DMG ifLaudanumin inventory+10%Stress | 

[Íconos: Flag acidic husk ichor.png]  | [Íconos: Exclusive to The Crimson Court DLC, Exclusive to The Color of Madness DLC] Acidic Husk Ichor | Crystalline | Flagellant | 65 Shards | -25% MAX HP+30% DMG+30%BleedSkill Chance vs Husk+25%HealingReceived if HP below 20% | 

[Íconos: Sb spectral speartip.png]  | [Íconos: Exclusive to The Shieldbreaker DLC, Exclusive to The Color of Madness DLC] Spectral Speartip | Crystalline | Shieldbreaker | 65 Shards | +15% DMG+20%BlightSkill Chance+15% MAX HP+5% Random Target Chance | 

[Íconos: Comet seed pendant.png]  | [Íconos: Exclusive to The Color of Madness DLC] Crystal Pendant | Crystalline |  | 65 Shards | +15% Shards Given+15%Stress | 

[Íconos: Ves heretical passages.png]  | [Íconos: Exclusive to The Color of Madness DLC] Heretical Passage | Crystalline | Vestal | 70 Shards | +20%HealingSkills ifHoly Waterin inventory+25% DMG vs Husk+25% DMG vs Eldritch+10%Stress | 

[Íconos: Hnd huskfang whistle.png]  | [Íconos: Exclusive to The Color of Madness DLC] Huskfang Whistle | Crystalline | Houndmaster | 70 Shards | +50%BleedSkill Chance ifDog Treatsin inventory+40%StressSkills whileGuarding-10 DODGE+66%GuardDuration | 

[Íconos: Bh mask of timeless.png]  | [Íconos: Exclusive to The Color of Madness DLC] Mask Of The Timeless | Crystalline | Bounty Hunter | 75 Shards | +2 SPD+15 DODGE+5%Stress | 

[Íconos: Maa mirror shield.png]  | [Íconos: Exclusive to The Color of Madness DLC] Mirror Shield | Crystalline | Man-at-Arms | 75 Shards | +10 DODGE30% Damage Reflection+20%StunResist | When attacked, will deal damage to the attacking enemy equal to 30% of the damage taken by the trinket holder. Reflected damage only occurs after the attack.This damage does not count as an attack from the equipped hero and is not affected by hero buffs nor enemy PROT and DODGE.Kills from this damage do not count for kill effects such as from the Miller's Pipe or Coat of Many Colors.

[Íconos: Grv huskclaw toxin.png]  | [Íconos: Exclusive to The Color of Madness DLC] Topshelf Tonic | Crystalline | Grave Robber | 80 Shards | +15 DODGE ifMedicinal Herbsin inventory+3 SPD-20%BlightResist+50%BlightDuration | 

[Íconos: Lep crystalized amulet.png]  | [Íconos: Exclusive to The Color of Madness DLC] Petrified Amulet | Crystalline | Leper | 80 Shards | +10 ACC ifBandagein inventory+15% MAX HP-15%BleedResist | 

[Íconos: Hwy crystalline gunpowder.png]  | [Íconos: Exclusive to The Color of Madness DLC] Crystalline Gunpowder | Crystalline | Highwayman | 90 Shards | +20% DMG+3 SPD-15%StunResist | 

[Íconos: Comet cluster pendant.png]  | [Íconos: Exclusive to The Color of Madness DLC] Cluster Pendant | Crystalline |  | 100 Shards | +25% Shards Given+15%Stress | 

[Íconos: Hel thirsting blade.png]  | [Íconos: Exclusive to The Color of Madness DLC] Thirsting Blade | Crystalline | Hellion | 120 Shards | +15 ACC-20%BleedResist+2 SPD+8% CRIT vsBleedingOn Attack Miss: Self: Lose 5 HP | 

[Íconos: Msk icosahedric balls.png]  | [Íconos: Exclusive to The Color of Madness DLC] Icosahedric Musket Balls | Crystalline | Musketeer | 150 Shards | +20% DMG+20% Random Target Chance | 

